,,,Suburbs ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Postcode,Population,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2152,2152,10224,Northmead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,2153,52452,Baulkham Hills,Bella Vista,Winston Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,2154,37914,Castle Hill (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,2155,44028,Beaumont Hills,Kellyville,Kellyville Ridge,Rouse Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,2156,12347,Annangrove,Glenhaven,Kenthurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,2157,3710,Canoelands,Glenorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,2158,8289,Dural (Hornsby - NSW),Middle Dural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,2159,4550,Arcadia (NSW),Fiddletown,Galston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,2160,32845,Merrylands,Merrylands West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,2161,28269,Guildford (NSW),Guildford West,Old Guildford,Yennora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,2162,16989,Chester Hill,Sefton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,2163,8753,Carramar (NSW),Lansdowne (Bankstown - NSW),Villawood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,2164,18365,Smithfield (NSW),Wetherill Park,Woodpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,2165,39513,Fairfield (NSW),Fairfield East,Fairfield Heights,Fairfield West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,2166,49723,Cabramatta,Cabramatta West,Canley Heights,Canley Vale,Lansvale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,2167,7555,Glenfield (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,2168,41911,Ashcroft,Busby,Cartwright,Green Valley (NSW),Heckenberg,Hinchinbrook (NSW),Miller,Sadleir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,2170,95044,Casula,Chipping Norton,Hammondville,Liverpool,Lurnea,Moorebank,Mount Pritchard,Prestons,Warwick Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,2171,24390,Cecil Hills,Elizabeth Hills,Horningsea Park,Hoxton Park,Middleton Grange,West Hoxton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,2172,2262,Pleasure Point,Sandy Point (NSW),Voyager Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,2173,13256,Holsworthy,Wattle Grove (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,2174,423,Edmondson Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,2175,1936,Horsley Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,2176,46064,Abbotsbury,Bossley Park,Edensor Park,Greenfield Park,Prairiewood,St Johns Park,Wakeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,2177,15188,Bonnyrigg,Bonnyrigg Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,2178,4825,Cecil Park,Kemps Creek,Mount Vernon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,2179,5404,Austral,Leppington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,2190,24710,Bankstown,Greenacre,Mount Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,2191,6041,Belfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,2192,12575,Belmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,2193,13988,Ashbury,Canterbury (NSW),Hurlstone Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,2194,21218,Campsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,2195,25208,Lakemba,Wiley Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,2196,29598,Punchbowl (Canterbury - NSW),Roselands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,2197,8175,Bass Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,2198,8668,Georges Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,2199,16003,Yagoona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,2200,40612,Bankstown,Bankstown Aerodrome,Condell Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,2203,12979,Dulwich Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,2204,24611,Marrickville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,2205,12847,Arncliffe,Turrella,Wolli Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,2206,18318,Clemton Park,Earlwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,2207,27537,Bardwell Park,Bardwell Valley,Bexley,Bexley North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,2208,11517,Kingsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,2209,14619,Beverly Hills,Narwee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,2210,28012,Lugarno,Peakhurst,Peakhurst Heights,Riverwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,2211,16212,Padstow,Padstow Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,2212,14298,Revesby,Revesby Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,2213,20376,East Hills,Panania,Picnic Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,2214,3844,Milperra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,2216,26060,Banksia,Brighton-le-Sands,Kyeemagh,Rockdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,2217,23624,Beverley Park,Kogarah,Kogarah Bay,Monterey,Ramsgate,Ramsgate Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,2218,15176,Allawah,Carlton (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,2219,12438,Dolls Point,Sandringham (NSW),Sans Souci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,2220,28432,Hurstville,Hurstville Grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,2221,15785,Blakehurst,Carss Park,Connells Point,Kyle Bay,South Hurstville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,2222,11692,Penshurst (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,2223,19806,Mortdale,Oatley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,2224,13430,Kangaroo Point (NSW),Sylvania,Sylvania Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,2225,5428,Oyster Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,2226,11874,Bonnet Bay,Como (NSW),Jannali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,2227,14048,Gymea,Gymea Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,2228,17601,Miranda (NSW),Yowie Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,2229,27301,Caringbah,Caringbah South,Dolans Bay,Lilli Pilli (Sutherland - NSW),Port Hacking,Taren Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,2230,26976,Bundeena,Burraneer,Cronulla,Maianbar,Woolooware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,2231,2214,Kurnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,2232,31260,Grays Point,Kareela,Kirrawee,Loftus,Sutherland (NSW),Woronora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,2233,29306,Engadine,Heathcote (NSW),Royal National Park,Waterfall,Woronora Heights,Yarrawarrah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,2234,30830,Alfords Point,Bangor (NSW),Barden Ridge,Illawong,Lucas Heights,Menai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,2250,65633,Bar Point,Central Mangrove,East Gosford,Erina,Gosford,Holgate,Kariong,Kulnura,Lisarow,Mangrove Mountain,Matcham,Mount Elliot (NSW),Narara,Niagara Park,North Gosford,Peats Ridge,Point Clare,Point Frederick,Somersby,Springfield (Gosford - NSW),Tascott,West Gosford,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,
2251,2251,31836,Avoca Beach,Bensville,Bouddi,Copacabana,Davistown,Green Point (Gosford - NSW),Kincumber,Kincumber South,Macmasters Beach,Picketts Valley,Saratoga,Yattalunga (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,2256,14974,Blackwall (NSW),Horsfield Bay,Koolewong,Little Wobby,Patonga,Pearl Beach,Phegans Bay,Woy Woy,Woy Woy Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,2257,27647,Booker Bay,Box Head,Daleys Point,Empire Bay,Ettalong Beach,Killcare,Killcare Heights,Pretty Beach (Gosford - NSW),St Huberts Island,Umina Beach,Wagstaffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,2258,5107,Fountaindale,Kangy Angy,Ourimbah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,2259,53994,Chain Valley Bay,Crangan Bay,Dooralong,Gwandalan,Hamlyn Terrace,Jilliby,Kanwal,Lake Munmorah,Mannering Park,Mardi,Point Wolstoncroft,Ravensdale,Rocky Point (NSW),Summerland Point,Tacoma,Tacoma South,Tuggerah,Tuggerawong,Wadalba,Wallarah,Warnervale,Watanobbi,Woongarrah,Wybung,Wyee,Wyee Point,Wyong,Wyong Creek,Wyongah,Yarramalong,,,,,,,,,,,,,,,,,,
2260,2260,21788,Erina Heights,Forresters Beach,North Avoca,Terrigal,Wamberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,2261,51003,Bateau Bay,Berkeley Vale,Blue Bay,Chittaway Bay,Chittaway Point,Glenning Valley,Killarney Vale,Long Jetty,Magenta (NSW),Shelly Beach (NSW),The Entrance,The Entrance North,Toowoon Bay,Tumbi Umbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,2262,20153,Blue Haven,Budgewoi,Budgewoi Peninsula,Buff Point,Colongra,Doyalson,Doyalson North,Halekulani,San Remo (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,2263,22379,Canton Beach,Charmhaven,Gorokan,Lake Haven,Norah Head,Noraville,Toukley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,2264,13120,Balcolyn,Bonnells Bay,Brightwaters,Dora Creek,Eraring,Mandalong,Mirrabooka (NSW),Morisset,Morisset Park,Silverwater (Lake Macquarie - NSW),Sunshine (NSW),Windermere Park,Yarrawonga Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,2265,5390,Cooranbong,Martinsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,2267,2668,Wangi Wangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,2278,2684,Barnsley,Killingworth (NSW),Wakefield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,2280,26595,Belmont (NSW),Belmont North,Belmont South,Croudace Bay,Floraville,Jewells,Marks Point,Valentine (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,2281,13417,Blacksmiths,Catherine Hill Bay,Caves Beach,Nords Wharf,Pelican (NSW),Pinny Beach,Swansea (NSW),Swansea Heads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,2282,14460,Eleebana,Lakelands (NSW),Warners Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,2283,23078,Arcadia Vale,Awaba,Balmoral (Lake Macquarie - NSW),Blackalls Park,Bolton Point,Buttaba,Carey Bay,Coal Point,Fassifern (NSW),Fennell Bay,Fishing Point,Kilaben Bay,Rathmines,Ryhope,Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,2284,10465,Argenton,Boolaroo,Booragul,Marmong Point,Speers Point,Teralba,Woodrising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2285,27798,Cameron Park,Cardiff (NSW),Cardiff Heights,Cardiff South,Edgeworth,Glendale (NSW),Macquarie Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,2286,3449,Holmesville,Seahampton,West Wallsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2287,33274,Birmingham Gardens,Elermore Vale,Fletcher (NSW),Maryland (Newcastle - NSW),Minmi,Rankin Park,Wallsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,2289,18854,Adamstown,Adamstown Heights,Garden Suburb,Highfields (NSW),Kotara,Kotara South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,2290,32178,Charlestown (NSW),Dudley,Gateshead,Hillsborough (Lake Macquarie - NSW),Kahibah,Mount Hutton (NSW),Redhead,Tingira Heights,Whitebridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2291,13399,Merewether,Merewether Heights,The Junction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,2292,2435,Broadmeadow,Hamilton North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,2293,2127,Maryville,Wickham (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,2294,1875,Carrington (Newcastle - NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,2295,5823,Fern Bay,Stockton (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,2296,1807,Islington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,2297,1617,Tighes Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,2298,9443,Georgetown (NSW),Waratah (NSW),Waratah West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,2299,10692,Jesmond,Lambton,North Lambton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,2300,10083,Bar Beach,Cooks Hill,Newcastle,Newcastle East,The Hill,Wickham (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,2302,595,Newcastle West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,2303,9005,Hamilton (NSW),Hamilton East,Hamilton South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,2304,14969,Kooragang,Mayfield (Newcastle - NSW),Mayfield East,Mayfield West,Sandgate (NSW),Warabrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,2305,11941,Lambton,New Lambton,New Lambton Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,2306,3096,Windale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,2307,3704,Shortland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,2308,654,Callaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,2311,837,Allynbrook,East Gresford,Gresford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,2312,1506,Nabiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,2314,167,Williamtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,2315,13380,Corlette,Fingal Bay,Nelson Bay (NSW),Shoal Bay (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,2316,5525,Anna Bay,Boat Harbour (Port Stephens - NSW),Bobs Farm,Fishermans Bay,One Mile (NSW),Taylors Beach (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,2317,6171,Salamander Bay,Soldiers Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,2318,11391,Ferodale,Fullerton Cove,Medowie,Salt Ash,Swan Bay (Port Stephens - NSW),Williamtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,2319,6317,Lemon Tree Passage,Mallabula,Tanilba Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,2320,29289,Aberglasslyn,Bolwarra (NSW),Bolwarra Heights,Farley,Glen Oak,Horseshoe Bend,Largs,Lorn,Louth Park,Maitland (NSW),Mindaribba,Oakhampton,Pokolbin,Rosebrook (NSW),Rothbury,Rutherford,South Maitland,Telarah,Wallalong,Windella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,2321,10926,Allandale (NSW),Clarence Town,Cliftleigh,Duckenfield,Duns Creek,Gillieston Heights,Glen William,Heddon Greta,Hinton,Lochinvar,Luskintyre,Morpeth,Raworth,Woodville (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,2322,16681,Beresfield,Black Hill (NSW),Chisholm (NSW),Hexham (NSW),Tarro,Thornton (NSW),Tomago,Woodberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,2323,24735,Ashtonfield,Black Hill (NSW),East Maitland,Metford,Mount Vincent,Mulbring,Pitnacree,Tenambit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,2324,22535,Brandy Hill,Bundabah,Eagleton,East Seaham,Hawks Nest,Heatherbrae,Karuah,Limeburners Creek (Great Lakes - NSW),Millers Forest,Nelsons Plains,North Arm Cove,Osterley (NSW),Pindimar,Raymond Terrace,Seaham,Tea Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,2325,26225,Aberdare,Abernethy,Bellbird,Bellbird Heights,Cessnock,Congewai,Ellalong,Elrington,Kearsley,Kitchener,Laguna,Lovedale,Millfield,Mount View,Nulkaba,Paxton,Quorrobolong,Wollombi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,2326,7171,Abermain,Bishops Bridge,Neath,Sawyers Gully,Weston (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,2327,7359,Kurri Kurri,Pelaw Main,Stanford Merthyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,2328,2553,Denman,Jerrys Plains,Martindale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,2329,2142,Cassilis (NSW),Merriwa (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2330,20458,Bridgman,Broke (NSW),Bulga (NSW),Camberwell (NSW),Darlington (Singleton - NSW),Glendon Brook,Glenridding,Hunterview,Jerrys Plains,Maison Dieu,McDougalls Hill,Mitchells Flat,Mount Olive (Singleton - NSW),Mount Thorley,Putty,Redbournberry,Reedy Creek (NSW),Sedgefield,Singleton (NSW),Singleton Heights,Wattle Ponds,Whittingham,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,2333,13240,Castle Rock,Giants Creek,Muscle Creek,Muswellbrook,Sandy Hollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,2334,2485,Greta (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,2335,5430,Branxton,East Branxton,Lambs Valley (Singleton - NSW),Leconfield,Lower Belford,North Rothbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,2336,2341,Aberdeen (NSW),Rouchel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,2337,7735,Bunnan,Gundy,Middle Brook,Moobi,Moonan Flat,Parkville (NSW),Scone,Segenhoe,Wingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,2338,1536,Blandford,Glenrock (NSW),Murrurundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,2339,668,Parraweena,Willow Tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,2340,45700,Bithramere,Calala,Carroll,Daruka,Dungowan,East Tamworth,Hallsville,Hillvue,Kingswood (Tamworth - NSW),Loomberah,Moore Creek,Nemingha,North Tamworth,Nundle,Oxley Vale,Piallamore,Somerton (NSW),South Tamworth,Taminda,Tamworth,Timbumburi,Wallamore,Warral,West Tamworth,Westdale (Tamworth - NSW),Woolomin,,,,,,,,,,,,,,,,,,,,,,
2341,2341,1727,Werris Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,2342,555,Currabubula,Piallaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,2343,4526,Caroona,Pine Ridge,Quirindi,Spring Ridge,Wallabadah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,2344,734,Duri,Winton (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,2345,768,Attunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,2346,2810,Manilla,Upper Manilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,2347,1879,Barraba,Upper Horton,Woodsreef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,2350,24474,Aberfoyle,Armidale,Boorolong,Castle Doyle,Ebor,Hillgrove (Armidale Dumaresq - NSW),Invergowrie,Saumarez Ponds,Thalgarrah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,2351,859,Armidale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,2352,2810,Kootingal,Limbri,Tintinhull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,2353,999,Moonbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,2354,3521,Kentucky,Niangala,Nowendoc,Walcha,Woolbrook,Yarrowitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,2355,764,Bendemeer,Watsons Creek (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,2357,4364,Bomera,Coonabarabran,Dandry,Goolhi,Tannabar,Ulamambri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,2358,4043,Arding,Balala,Rocky River (Uralla - NSW),Salisbury Plains,Uralla (NSW),Yarrowyck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,2359,606,Bundarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,2360,14496,Bukkulla,Bundarra,Elsmore,Gilgai,Graman,Gum Flat,Inverell,Mount Russell,Nullamanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,2361,886,Ashford (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,2365,3410,Ben Lomond (NSW),Black Mountain (NSW),Glencoe (NSW),Guyra,South Guyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,2369,1175,Tingha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,2370,7556,Dundee,Emmaville,Glen Innes,Red Range,Stonehenge (NSW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,2371,744,Deepwater (NSW),Emmaville,Wellington Vale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,2372,4971,Liston,Mole River,Sandy Flat,Tenterfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
